id,city,position,salary,link
978,Деревня Разметелево,Менеджер по продажам кормовых добавок для с/х животных,по договоренности,https://bashkortostan.rabota.ru/vacancy/50495388/
979,,,,https://bashkortostan.rabota.ru/vacancy/50495270/
980,Новосибирск,Менеджер по продажам b2b (удаленно),до 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/50490652/
981,Санкт-Петербург,Менеджер по продажам,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50467149/
982,Севастополь,Менеджер по работе с клиентами,по договоренности,https://bashkortostan.rabota.ru/vacancy/50463454/
983,Екатеринбург,Менеджер по продажам,от 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50455437/
984,Дмитров,Менеджер по персоналу (удаленно),80 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/50444501/
985,Рязань,Проектировщик ИЖС,по договоренности,https://bashkortostan.rabota.ru/vacancy/50436996/
986,Санкт-Петербург,Менеджер по тендерам,50 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50429662/
987,Иркутск,"Менеджер по продажам, торговый представитель",50 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50297481/
988,,,,https://bashkortostan.rabota.ru/vacancy/50192910/
989,Воронеж,Менеджер по продажам b2b,от 75 000 руб.,https://bashkortostan.rabota.ru/vacancy/50188054/
990,Санкт-Петербург,Проектировщик ПС (электроэнергетика),по договоренности,https://bashkortostan.rabota.ru/vacancy/50185509/
991,,,,https://bashkortostan.rabota.ru/vacancy/50026929/
992,Калининград,Финансовый специалист,20 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/49964011/
993,Брянск,Менеджер отдела привлечения,30 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/49930567/
994,Калининград,Менеджер по продажам (удаленно),40 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/49913519/
995,Уфа,Уборщик\ца,50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49887624/
996,Красногорск,Менеджер по поставкам,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49798824/
997,Иваново,Региональный менеджер по сервису,60 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/49661305/
998,Москва,Оператор колл-центра (удаленно),50 000 — 75 000 руб.,https://bashkortostan.rabota.ru/vacancy/49503504/
999,Москва,Менеджер по продажам,60 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/48971282/
1000,Видное,Инженер-проектировщик,30 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/48752163/
1001,Коломна,Менеджер по продажам опт/Специалист по тендерам,до 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/48351465/
1002,Самара,Менеджер по туризму (удаленно),20 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/48127180/
1003,Рязань,Агент по продажам,10 000 — 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/47140610/
1004,Москва,Менеджер по работе с клиентами,65 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/46948916/
1005,Уфа,Водитель категории С,100 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/50286309/
1006,Санкт-Петербург,Менеджер по продажам,по договоренности,https://bashkortostan.rabota.ru/vacancy/50141953/
1007,Уфа,Парикмахер-универсал,60 000 — 130 000 руб.,https://bashkortostan.rabota.ru/vacancy/50068720/
1008,Нерюнгри,Машинист буровой установки Sandvik DI650i,281 000 руб.,https://bashkortostan.rabota.ru/vacancy/51570695/
1009,Москва,Водитель категории Е (тонар),от 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/50280760/
1010,Москва,Водитель-экспедитор категории Е (автомобиль компании),221 000 — 280 000 руб.,https://bashkortostan.rabota.ru/vacancy/47079779/
1011,Видное,Дорожный рабочий (дорожные знаки),99 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/50397886/
1012,Москва,Токарь (вахта),160 000 — 180 000 руб.,https://bashkortostan.rabota.ru/vacancy/41091735/
1013,Москва,Охранник / Старший охраны (Москва),от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50041520/
1014,Балашиха,Швея,80 000 — 130 000 руб.,https://bashkortostan.rabota.ru/vacancy/51917570/
1015,Сочи,Строитель-отделочник,от 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/51570309/
1016,,,,https://bashkortostan.rabota.ru/vacancy/50516549/
1017,Москва,Охранник,50 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50376847/
1018,,,,https://bashkortostan.rabota.ru/vacancy/49977788/
1019,Краснодар,Оператор call-центра,28 000 — 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/46882832/
1020,Москва,Менеджер (холодные звонки),по договоренности,https://bashkortostan.rabota.ru/vacancy/50541946/
1021,Санкт-Петербург,Менеджер по продажам без поиска клиентов,до 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50394282/
1022,Санкт-Петербург,Логист,70 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/52259231/
1023,Москва,Менеджер по работе с клиентами,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/52259161/
1024,Осташков,Главный бухгалтер (удаленно),от 58 000 руб.,https://bashkortostan.rabota.ru/vacancy/52109234/
1025,Москва,Менеджер по продажам (удаленно),30 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/50434406/
1026,Санкт-Петербург,Главный бухгалтер,80 000 — 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/50214085/
1027,Москва,Оператор интернет-магазина,от 25 000 руб.,https://bashkortostan.rabota.ru/vacancy/49789978/
1028,Санкт-Петербург,Административный ассистент руководителя,20 000 — 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/49309473/
1029,Москва,Репетитор в онлайн-школу (удалённо),48 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/49283428/
1030,Москва,Менеджер Wildberries,20 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/48018165/
1031,Санкт-Петербург,Менеджер по работе с клиентами (удаленно),30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50499787/
1032,Москва,Менеджер по продажам услуг кадрового агентства,от 150 000 руб.,https://bashkortostan.rabota.ru/vacancy/50488879/
1033,Уфа,Офис-менеджер / Помощник бухгалтера,60 000 руб.,https://bashkortostan.rabota.ru/vacancy/51663877/
1034,Элиста,Менеджер по рекламе,от 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/51224497/
1035,Санкт-Петербург,Директолог (Яндекс директ / VK),от 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/50617393/
1036,Москва,Личный бизнес-ассистент,по договоренности,https://bashkortostan.rabota.ru/vacancy/50313943/
1037,Липецк,Оператор call-центра,30 000 — 37 000 руб.,https://bashkortostan.rabota.ru/vacancy/48589741/
1038,Сасово,Оператор по обработке входящих звонков,35 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/50385212/
1039,Ставрополь,Менеджер по работе с клиентами (удаленно),23 500 — 58 700 руб.,https://bashkortostan.rabota.ru/vacancy/50204969/
1040,Стерлитамак,Продавец продуктов питания,25 000 — 28 000 руб.,https://bashkortostan.rabota.ru/vacancy/50124655/
1041,Москва,Рекрутер/ресечер,50 000 — 300 000 руб.,https://bashkortostan.rabota.ru/vacancy/50049280/
1042,Москва,Менеджер удаленного отдела продаж,60 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/49758469/
1043,Санкт-Петербург,Специалист по обзвону потенциальных клиентов,30 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50291085/
1044,Москва,Телемаркетолог (удаленно),25 000 — 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/48481394/
1045,Пермь,Менеджер по подбору персонала,от 15 000 руб.,https://bashkortostan.rabota.ru/vacancy/50118008/
