id,city,position,salary,link
1493,Санкт-Петербург,Менеджер по работе с маркетплейсами (удаленно),от 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50279665/
1494,Москва,Гейм-дизайнер,от 50 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50222159/
1495,Челябинск,Автокурьер,79 750 — 119 750 руб.,https://chelyabinskaya.rabota.ru/vacancy/50139727/
1496,Ростов-на-Дону,Швея-надомница,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50120485/
1497,Москва,UX/UI/Web дизайнер,80 000 — 170 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50108879/
1498,Москва,Администратор сайта / Контент-менеджер (удаленно),25 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50039341/
1499,Москва,Креативный дизайнер (удаленно),20 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49895262/
1500,Москва,Рекрутер/ресечер (удаленно),150 000 — 370 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49862960/
1501,Москва,Координатор полевого персонала (удалённо),35 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49821030/
1502,Москва,Менеджер по маркетплейсу Вайлдберриз,15 000 — 20 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49774388/
1503,Москва,Менеджер по работе на маркетплейсах (WB),до 15 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49615898/
1504,Кемерово,Web-разработчик в студию разработки программных решений,100 000 — 300 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48851991/
1505,Санкт-Петербург,Администратор телефонии клиники,от 45 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48793899/
1506,Екатеринбург,Бухгалтер,15 000 — 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48117874/
1507,Москва,Менеджер по работе с маркетплейсами (wildberries),30 000 — 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47905374/
1508,Благовещенск,Продавец-консультант интернет магазина,22 800 — 49 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47635280/
1509,Москва,Smm-менеджер,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47416056/
1510,Москва,Ассистент предпринимателя / помощник (удаленно),по договоренности,https://chelyabinskaya.rabota.ru/vacancy/46983042/
1511,,,,https://chelyabinskaya.rabota.ru/vacancy/46933585/
1512,Москва,Менеджер по персоналу (удалённо),70 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/46835737/
1513,Новосибирск,Дизайнер интерьера,30 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/45700323/
1514,Москва,Бухгалтер по ведению бухгалтерии СНТ,от 25 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/43912327/
1515,Поселок городского типа Кировский,Водитель на трактор,от 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50419621/
1516,,Продавец продуктов питания,40 000 — 60 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50047336/
1517,Село Круглое,Продавец-кассир,от 30 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48438236/
1518,Новокузнецк,Менеджер по продажам,50 000 — 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50233752/
1519,Поселок Садовый,Торговый представитель,от 65 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52258748/
1520,Воронеж,Токарь-универсал,от 80 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51556750/
1521,Нижний Новгород,Токарь-расточник,от 170 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51629664/
1522,Поселок Сабетта,Кухонный работник,122 468 — 130 689 руб.,https://chelyabinskaya.rabota.ru/vacancy/52114969/
1523,Лянтор,Водитель снегохода Буран,от 143 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52114703/
1524,Поселок городского типа Северо-Енисейский,Кондитер (Красноярский край),от 260 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52113608/
1525,Донецк,Охранник,от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52111902/
1526,Новый Уренгой,Дефектоскопист рентгено-гаммаграфирования,150 000 — 170 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52098898/
1527,Казань,Опиловщик,от 165 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52098217/
1528,Поселок Западный,Бармен-бариста (мкр. Привилегия),25 000 — 40 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48821021/
1529,Москва,"Учитель химии, биологии",по договоренности,https://chelyabinskaya.rabota.ru/vacancy/51933574/
1530,Бодайбо,Бетонщик,от 123 600 руб.,https://chelyabinskaya.rabota.ru/vacancy/51931851/
1531,Поселок городского типа Кольцово,Штукатур-маляр,от 151 800 руб.,https://chelyabinskaya.rabota.ru/vacancy/51931807/
1532,Учалы,Стоматолог-Ортодонт,100 000 — 250 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51931500/
1533,Бодайбо,Бетонщик,от 123 600 руб.,https://chelyabinskaya.rabota.ru/vacancy/51930383/
1534,Казань,Опиловщик фасонных отливок,160 000 — 170 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51928712/
1535,Омск,Специалист по охране труда и промышленной безопасности,100 000 — 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50494113/
1536,Омск,Начальник строительного участка,от 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50494097/
1537,Поселок Сабетта,Повар 4 разряда,154 000 — 165 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50486064/
1538,Новый Уренгой,Машинист автокрана,180 000 — 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50462255/
1539,Новый Уренгой,Каменщик (бригада),120 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50455576/
1540,Село Зеленая Поляна,Бармен,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50442966/
1541,Алдан,Энергетик ЗИФ,200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50420834/
1542,Новый Уренгой,Инженер ПТО,от 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50364804/
1543,Поселок Красногорский,Бариста,от 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50269009/
1544,Ноябрьск,Водитель грузового автомобиля категории Е оператор КМУ,100 000 — 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49992123/
1545,Екатеринбург,Рабочий-монтажник,90 000 — 130 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49522061/
1546,Ханты-Мансийск,"Водитель категории С, Е",от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/46778145/
1547,Село Туруханск,Мастер СМР,180 000 — 220 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50508019/
1548,Когалым,Водитель категории Е,145 000 — 155 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50133023/
1549,,,,https://chelyabinskaya.rabota.ru/vacancy/52098458/
1550,Симферополь,Менеджер пункта выдачи заказов,по договоренности,https://chelyabinskaya.rabota.ru/vacancy/50190393/
1551,Москва,Охранник,260 000 — 310 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51443593/
1552,Село Бураево,Водитель самосвала категории С,80 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50010493/
1553,Санкт-Петербург,Менеджер по привлечению клиентов (удаленно),60 000 — 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49906128/
1554,Екатеринбург,Техник-инженер ОПС,70 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48685524/
1555,Брянск,Менеджер / Руководитель проекта,35 000 — 120 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/48564599/
1556,Москва,Электрик,160 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50377719/
1557,Москва,Электросварщик,от 160 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/42544976/
1558,Омск,Водитель передвижной мастерской,130 000 — 150 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50491780/
1559,Мончегорск,Уборщик/ца служебных помещений,от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/50102297/
1560,Венев,Руководитель проекта,от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52233746/
1561,Венев,Рабочий (сельское хозяйство),от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/52233997/
1562,Москва,Столяр-плотник,от 160 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/47927134/
1563,Серпухов,Охранник ГБР,50 000 — 200 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51277981/
1564,Москва,"Менеджер магазина ""Клубника в шоколаде""",от 35 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/49984441/
1565,Долгопрудный,Токарь,от 100 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51657873/
1566,Новосибирск,Фрезеровщик,150 000 — 230 000 руб.,https://chelyabinskaya.rabota.ru/vacancy/51930896/
